analysis_id,scope,batch_id,evidence_id,corpus,text,source_file,doc_id,chunk_id,country,heading_context,native_topic,topic_code,topic_space,causal_hint
ireland__batch_03,ireland,3,clean_sentence_019201,sentiment,2% of learners and 1% of staff respondents say they are always allowed.,markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0018,ireland,GenAI and assessment,2.0,S2,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_008457,policy,"Ensure provision of flexible, differentiated, needs based teacher professional learning so that there is clear guidance, support and professional learning for all teachers and school leaders in the planning and use of digital technologies in all aspects of teaching, learning and assessment.",markdown/cleaned/policy/ireland/digital-strategy-implementation-plan.md,policy_digital_strategy_implementation_plan,policy_digital_strategy_implementation_plan_chunk_0003,ireland,"Pillar 1 Supporting the embedding of digital technologies in teaching, learning and assessment",5.0,P5,policy,True
ireland__batch_03,ireland,3,clean_sentence_000242,policy,Discussions and decisions in relation to AI should be rooted in human rights and equality considerations and should reflect the values we want enshrined on our society.,markdown/cleaned/policy/ireland/2025-12-16_first-interim-report_en.md,policy_2025_12_16_first_interim_report_en,policy_2025_12_16_first_interim_report_en_chunk_0020,ireland,2.2 AI as a tool we can shape,8.0,P8,policy,False
ireland__batch_03,ireland,3,clean_sentence_017061,sentiment,"Because the data are relatively simple this process was quite straightforward-some of the codes were collapsed together to become sub-themes, while some others which recurred a lot simply became the sub-themes.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0102,ireland,6. Codebook,7.0,S7,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_014193,policy,Use of AI by students in school work Guidance is also needed on the use by students of AI in their school work.,markdown/cleaned/policy/ireland/OCO-AI-Policy-Spotlight-report-.md,policy_oco_ai_policy_spotlight_report,policy_oco_ai_policy_spotlight_report_chunk_0116,ireland,"Digital literacy and education for children, parents and educators",1.0,P1,policy,True
ireland__batch_03,ireland,3,clean_sentence_016452,sentiment,Theme review: The researcher reviewed the themes to ensure they captured the data in the clearest way possible.,markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0020,ireland,Qualitative coding of AI4T learning day comments,7.0,S7,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_016955,sentiment,"If there was some, maybe a teachers' forum once per year, or something.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0090,ireland,7.3 On ethics,7.0,S7,sentiment,False
ireland__batch_03,ireland,3,clean_sentence_005538,policy,Evaluate the accuracy: Staff and students shall verify the accuracy of the AI-generated response by cross-referencing it with other sources and checking the facts..,markdown/cleaned/policy/ireland/AI+Policy+June+2025.md,policy_ai_policy_june_2025,policy_ai_policy_june_2025_chunk_0018,ireland,20. Evaluating AI-generated Content,7.0,P7,policy,True
ireland__batch_03,ireland,3,clean_sentence_016762,sentiment,22.2%) and personalisation of teaching to each student's needs (88.9% v.,markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0065,ireland,5.4 Teachers' perceptions of AI,1.0,S1,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_000472,policy,This ensures that Revenue's critical core business is maintained in a way that adds value and drives efficiencies.,markdown/cleaned/policy/ireland/2026-01-20_opening-statement-ruth-kennedy-revenue-commissioner-et-al-office-of-the-revenue-commissioners_en.md,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en_chunk_0003,ireland,"Opening Statement of Ruth Kennedy, Revenue Commissioner, to the Joint Committee on Artificial Intelligence on 20 January 2026.",8.0,P8,policy,True
ireland__batch_03,ireland,3,clean_sentence_016372,sentiment,"Given the specific context of the project, which centres on changing teachers' perceptions of AI and encouraging the integration of AI tools into classrooms, the measure of participants' use of knowledge and skills was extensively developed by incorporating into the framework the Technology Acceptance Model (Davis et al.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0012,ireland,Students,5.0,S5,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_019298,sentiment,"Learners suggest that there should be more training offered to all students on the use, benefits and risks of GenAI.",markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0028,ireland,What can education providers do to help learners keep up with GenAI changes in education and the workplace?,2.0,S2,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_016546,sentiment,"Almost half of teachers are concerned that if the use of AI in schools increases, teachers will be overwhelmed with learning about AI.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0032,ireland,Teachers' perceived usefulness of AI for teaching tasks,1.0,S1,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_017208,sentiment,"In all the use case examples, teachers use the tool and then inspect and adapt what it produces.",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0002,ireland,Alan Curran,1.0,S1,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_019297,sentiment,What can education providers do to help learners keep up with GenAI changes in education and the workplace?,markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0028,ireland,What can education providers do to help learners keep up with GenAI changes in education and the workplace?,2.0,S2,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_017249,sentiment,"As a recent Organisation for Economic Co-operation and Development report stated, while AI has potential benefits for students and teachers, it comes with enormous risks.",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0006,ireland,Schools across Ireland are now looking at bringing in policies related to the acceptable use of AI. Will these policies include sections on teachers' use?,,nan,nan,True
ireland__batch_03,ireland,3,clean_sentence_000070,policy,"The utilitarian values embedded in AI raise questions about democratic inclusion, and there is the associated risk of democratic backsliding through weak or no accountability.",markdown/cleaned/policy/ireland/2025-11-18_opening-statement-dr-deepak-padmanabhan-senior-lecturer-in-computer-science-at-the-school-of-electronics-electrical-engineering-and-computer-science-et-al-queens-university-belfast_en.md,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en_chunk_0004,ireland,Summary,6.0,P6,policy,True
ireland__batch_03,ireland,3,clean_sentence_007201,policy,explore approaches and strategies to integrate AI tools in the RE classroom to enhance learning and teaching.,markdown/cleaned/policy/ireland/AI-to-Support-Learning-and-Teaching-in-the-RE-Classroom.md,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0001,ireland,"During this PLE, we will:",1.0,P1,policy,True
ireland__batch_03,ireland,3,clean_sentence_007943,policy,"When teachers engage in continuous professional growth, classroom practice evolves and improves.",markdown/cleaned/policy/ireland/digital-strategy-for-schools-to-2027.md,policy_digital_strategy_for_schools_to_2027,policy_digital_strategy_for_schools_to_2027_chunk_0040,ireland,1.7. Teacher Professional Learning,5.0,P5,policy,True
ireland__batch_03,ireland,3,clean_sentence_000807,policy,Educational settings should be free to establish their own AI usage policies based on their specific needs and circumstances.,markdown/cleaned/policy/ireland/ai-advisory-council-ai-on-education-paper.md,policy_ai_advisory_council_ai_on_education_paper,policy_ai_advisory_council_ai_on_education_paper_chunk_0005,ireland,Guidelines on the use of AI,6.0,P6,policy,True
ireland__batch_03,ireland,3,clean_sentence_017184,sentiment,"Work that seemed just a bit too good, too polished, too full of American spellings to be real, started to appear on teachers' desks with increasing regularity.",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0001,ireland,Alan Curran,1.0,S1,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_007217,policy,57% of children said the help they received with AI from their parents or teachers had been “none” or “not too much”.,markdown/cleaned/policy/ireland/AI-to-Support-Learning-and-Teaching-in-the-RE-Classroom.md,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0004,ireland,Parents' conversations and concerns about children using AI,1.0,P1,policy,True
ireland__batch_03,ireland,3,clean_sentence_015188,policy,The leading developers are free to conduct responsible AI benchmarking as they see fit which complicates efforts to systematically compare the risks and limitations of top AI models.,markdown/cleaned/policy/ireland/Using_Generative_AI.md,policy_using_generative_ai,policy_using_generative_ai_chunk_0002,ireland,The emerging Generative AI landscape,6.0,P6,policy,True
ireland__batch_03,ireland,3,clean_sentence_014247,policy,"It is unacceptable that measures have not been taken to date that can effectively tackle the risks posed to children by recommender systems, risks which have been evidenced in research and of which social media companies are well aware.",markdown/cleaned/policy/ireland/OCO-AI-Policy-Spotlight-report-.md,policy_oco_ai_policy_spotlight_report,policy_oco_ai_policy_spotlight_report_chunk_0124,ireland,B. Recommender systems,1.0,P1,policy,True
