analysis_id,probe_of_analysis_id,scope,batch_id,evidence_id,corpus,text,source_file,doc_id,chunk_id,country,heading_context,native_topic,topic_code,topic_space,causal_hint
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020253,sentiment,"Public confidence depends on fair access, public policy and trust and transparency.",markdown/synthetic/sentiment/mds/sentiment_press_release_at.md,sentiment_synthetic_sentiment_press_release_at,sentiment_synthetic_sentiment_press_release_at_chunk_0002,synthetic_probe,Press release on artificial intelligence and education,6.0,S6,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020883,sentiment,It covers the use of AI in teaching or to facilitate student learning in the months prior to the survey.,markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ai.md,sentiment_synthetic_sentiment_public_sentiment_ai,sentiment_synthetic_sentiment_public_sentiment_ai_chunk_0003,synthetic_probe,Public views on AI literacy and digital education,3.0,S3,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_014193,policy,Use of AI by students in school work Guidance is also needed on the use by students of AI in their school work.,markdown/cleaned/policy/ireland/OCO-AI-Policy-Spotlight-report-.md,policy_oco_ai_policy_spotlight_report,policy_oco_ai_policy_spotlight_report_chunk_0116,ireland,"Digital literacy and education for children, parents and educators",1.0,P1,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_014247,policy,"It is unacceptable that measures have not been taken to date that can effectively tackle the risks posed to children by recommender systems, risks which have been evidenced in research and of which social media companies are well aware.",markdown/cleaned/policy/ireland/OCO-AI-Policy-Spotlight-report-.md,policy_oco_ai_policy_spotlight_report,policy_oco_ai_policy_spotlight_report_chunk_0124,ireland,B. Recommender systems,1.0,P1,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020886,sentiment,"New policy measures, such as investing in infrastructure and resources, could support effective and ethical GenAI integration.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ai.md,sentiment_synthetic_sentiment_public_sentiment_ai,sentiment_synthetic_sentiment_public_sentiment_ai_chunk_0003,synthetic_probe,Public views on AI literacy and digital education,3.0,S3,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_014486,policy,"Currently available on a trial basis to a limited number of customers, Claude purports to help users with summarization, search, creative and collaborative writing, Question and Answer, coding, and more.",markdown/cleaned/policy/ireland/Ratified-AI-in-Assessment-Guidelines-for-Learners-v1.1.md,policy_ratified_ai_in_assessment_guidelines_for_learners_v1_1,policy_ratified_ai_in_assessment_guidelines_for_learners_v1_1_chunk_0003,ireland,3. Artificial Intelligence in Education,0.0,P0,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_000070,policy,"The utilitarian values embedded in AI raise questions about democratic inclusion, and there is the associated risk of democratic backsliding through weak or no accountability.",markdown/cleaned/policy/ireland/2025-11-18_opening-statement-dr-deepak-padmanabhan-senior-lecturer-in-computer-science-at-the-school-of-electronics-electrical-engineering-and-computer-science-et-al-queens-university-belfast_en.md,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en_chunk_0004,ireland,Summary,6.0,P6,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020871,sentiment,"I think this matters because with the ongoing automatization of young people's lives (and by extension the youth sector), there is a sense that youth work needs to play a critical role in ensuring that young people become informed and proactive citizens within the new tech-political structures.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ai.md,sentiment_synthetic_sentiment_public_sentiment_ai,sentiment_synthetic_sentiment_public_sentiment_ai_chunk_0002,synthetic_probe,Public views on AI literacy and digital education,4.0,S4,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020688,sentiment,So that's the limit of Duolingo.,markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ae.md,sentiment_synthetic_sentiment_public_sentiment_ae,sentiment_synthetic_sentiment_public_sentiment_ae_chunk_0002,synthetic_probe,Public discussion on responsible AI in education,1.0,S1,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020271,sentiment,"Public confidence depends on young people, AI tools and student support.",markdown/synthetic/sentiment/mds/sentiment_press_release_at.md,sentiment_synthetic_sentiment_press_release_at,sentiment_synthetic_sentiment_press_release_at_chunk_0004,synthetic_probe,Press release on artificial intelligence and education,6.0,S6,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020679,sentiment,"In all the use case examples, teachers use the tool and then inspect and adapt what it produces.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ae.md,sentiment_synthetic_sentiment_public_sentiment_ae,sentiment_synthetic_sentiment_public_sentiment_ae_chunk_0001,synthetic_probe,Public discussion on responsible AI in education,3.0,S3,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020244,sentiment,"Turning to descriptive statistics, the mean optimism score is roughly .",markdown/synthetic/sentiment/mds/sentiment_press_release_at.md,sentiment_synthetic_sentiment_press_release_at,sentiment_synthetic_sentiment_press_release_at_chunk_0001,synthetic_probe,Press release on artificial intelligence and education,6.0,S6,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020713,sentiment,"Parents and teachers need to know that relatedly, some participants also spoke about how the information they learnt about AI in the learning day (particularly the first day) was not relevant to their classroom practice.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ae.md,sentiment_synthetic_sentiment_public_sentiment_ae,sentiment_synthetic_sentiment_public_sentiment_ae_chunk_0004,synthetic_probe,Public discussion on responsible AI in education,1.0,S1,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_008457,policy,"Ensure provision of flexible, differentiated, needs based teacher professional learning so that there is clear guidance, support and professional learning for all teachers and school leaders in the planning and use of digital technologies in all aspects of teaching, learning and assessment.",markdown/cleaned/policy/ireland/digital-strategy-implementation-plan.md,policy_digital_strategy_implementation_plan,policy_digital_strategy_implementation_plan_chunk_0003,ireland,"Pillar 1 Supporting the embedding of digital technologies in teaching, learning and assessment",5.0,P5,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020882,sentiment,"My concern is that in the survey, AI use includes making predictions, suggesting decisions or generating text.",markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ai.md,sentiment_synthetic_sentiment_public_sentiment_ai,sentiment_synthetic_sentiment_public_sentiment_ai_chunk_0003,synthetic_probe,Public views on AI literacy and digital education,3.0,S3,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_000401,policy,"As a State agency, CIB is supported by the Department of Social Protection.",markdown/cleaned/policy/ireland/2026-01-20_opening-statement-graham-long-chief-executive-et-al-citizens-information-board_en.md,policy_2026_01_20_opening_statement_graham_long_chief_executive_et_al_citizens_information_board_en,policy_2026_01_20_opening_statement_graham_long_chief_executive_et_al_citizens_information_board_en_chunk_0001,ireland,Meeting of 20 January 2026,8.0,P8,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_000461,policy,The commonality across these models is that they are designed to support human decision making with a clear focus on gaining efficiencies.,markdown/cleaned/policy/ireland/2026-01-20_opening-statement-ruth-kennedy-revenue-commissioner-et-al-office-of-the-revenue-commissioners_en.md,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en_chunk_0002,ireland,"Opening Statement of Ruth Kennedy, Revenue Commissioner, to the Joint Committee on Artificial Intelligence on 20 January 2026.",8.0,P8,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_020700,sentiment,I think this matters because the rise of digital technologies has brought about a major transformation of activities and processes in our societies over the last twenty years.,markdown/synthetic/sentiment/mds/sentiment_public_sentiment_ae.md,sentiment_synthetic_sentiment_public_sentiment_ae,sentiment_synthetic_sentiment_public_sentiment_ae_chunk_0003,synthetic_probe,Public discussion on responsible AI in education,6.0,S6,sentiment,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_005370,policy,"Irrespective of whether the AI tool is designed to learn directly from users' inputs, we shall prioritise measures that mitigate risks associated with the disclosure and use of personal data and proprietary content..",markdown/cleaned/policy/ireland/AI+Policy+June+2025.md,policy_ai_policy_june_2025,policy_ai_policy_june_2025_chunk_0002,ireland,General Principles:,6.0,P6,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_005538,policy,Evaluate the accuracy: Staff and students shall verify the accuracy of the AI-generated response by cross-referencing it with other sources and checking the facts..,markdown/cleaned/policy/ireland/AI+Policy+June+2025.md,policy_ai_policy_june_2025,policy_ai_policy_june_2025_chunk_0018,ireland,20. Evaluating AI-generated Content,7.0,P7,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_000472,policy,This ensures that Revenue's critical core business is maintained in a way that adds value and drives efficiencies.,markdown/cleaned/policy/ireland/2026-01-20_opening-statement-ruth-kennedy-revenue-commissioner-et-al-office-of-the-revenue-commissioners_en.md,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en_chunk_0003,ireland,"Opening Statement of Ruth Kennedy, Revenue Commissioner, to the Joint Committee on Artificial Intelligence on 20 January 2026.",8.0,P8,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_000061,policy,"GDPR is motivated primarily by individualised data privacy considerations, whereas the EU AI Act seeks to prevent manifest risk.",markdown/cleaned/policy/ireland/2025-11-18_opening-statement-dr-deepak-padmanabhan-senior-lecturer-in-computer-science-at-the-school-of-electronics-electrical-engineering-and-computer-science-et-al-queens-university-belfast_en.md,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en_chunk_0003,ireland,Regulation of AI,6.0,P6,policy,True
ireland__batch_03__synthetic_probe,ireland__batch_03,ireland,3,clean_sentence_007200,policy,"During this PLE, we will: consider possible challenges and opportunities of using AI in learning and teaching in the RE classroom.",markdown/cleaned/policy/ireland/AI-to-Support-Learning-and-Teaching-in-the-RE-Classroom.md,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0001,ireland,"During this PLE, we will:",1.0,P1,policy,False
